,makespan,tardiness,throughput_op,throughput_j,flow_time,utilization,duration,n_decisions,instance,control_name
0,10743.997462414341,103.62655879135978,0.09307522674854438,0.009307522674854437,819.51,5519.0,15.837042331695555,-1,65537__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
3,11025.03730756399,96.304199959878,0.09070264091659136,0.009070264091659137,790.91,5409.7,14.89600944519043,-1,61__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
6,11829.034075372798,105.79503993899327,0.08453775630606462,0.008453775630606461,817.85,5560.18371621934,15.072791337966919,-1,100__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
9,10698.68552807685,85.84728278418476,0.09346942644268523,0.009346942644268521,792.07,5475.4,14.977412462234495,-1,65684__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
12,10803.02589518073,127.63919946038551,0.09256665768487177,0.009256665768487177,858.63,5601.5,16.104776859283447,-1,32971__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
15,11971.557598585448,130.30032453682742,0.08353131927612821,0.00835313192761282,858.49,5603.546873106076,14.856762409210205,-1,249__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
18,11117.752473359931,89.27420310073556,0.08994623710108439,0.008994623710108441,803.99,5548.0,14.381493330001831,-1,321__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
21,11752.408746992514,97.40732154653831,0.08508893976785004,0.008508893976785005,833.19,5602.4,14.956851959228516,-1,380__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
24,13088.659366002938,78.02537246253982,0.07640201888036327,0.0076402018880363295,748.66,5492.1,13.250597476959227,-1,65965__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
27,8884.589470534262,191.46068675503025,0.11255444084574752,0.011255444084574752,986.31,5617.3,19.656442880630493,-1,479__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
30,12267.916705526508,95.86177058360188,0.08151343247623415,0.008151343247623415,811.5,5608.5,14.116148471832275,-1,66060__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
33,11846.262703393118,95.71233638760289,0.08441480870701698,0.0084414808707017,819.56,5586.8,14.802294731140135,-1,66111__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
36,9835.444139941244,144.9346997234254,0.10167309028161224,0.010167309028161223,914.78,5595.9,17.60876441001892,-1,619__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
39,11596.758894228407,101.76865037160536,0.08623098997925101,0.008623098997925101,819.66,5497.2,14.749889135360718,-1,66200__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
42,10078.974589181764,118.86843095467968,0.09921644222353204,0.009921644222353204,868.28,5576.0,16.290760517120358,-1,66253__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
45,10942.869938362479,103.91880329641815,0.0913837051552897,0.009138370515528968,831.93,5534.7,15.139769792556764,-1,66302__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
48,11796.597959478782,99.4656447828824,0.08477020268343398,0.008477020268343398,803.28,5523.856865774369,14.464215993881226,-1,826__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
51,11881.974796464572,113.6646229932457,0.08416109418928792,0.008416109418928792,830.18,5533.8,14.619869470596313,-1,875__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
54,12001.350987642456,88.75312507400673,0.08332395253081752,0.008332395253081753,787.94,5569.8,13.668195962905884,-1,908__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
57,13011.090194542807,66.81696328264266,0.07685751040442608,0.0076857510404426095,752.74,5500.293249839699,12.82548975944519,-1,953__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
60,11873.672016388655,90.28424365650095,0.0842199446489467,0.008421994464894672,813.68,5665.3,13.716934442520142,-1,66550__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
63,10534.54503946236,122.42578346670149,0.09492578903540727,0.009492578903540726,858.93,5559.5,15.542615413665773,-1,33830__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
66,10343.663874916576,136.61992627931605,0.09667754212557156,0.009667754212557157,871.49,5437.9,16.139116287231445,-1,66636__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
69,10967.869237911851,117.30171905173219,0.09117541231649363,0.009117541231649364,866.38,5601.8,15.60200548171997,-1,66704__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
72,16436.826922658092,83.15696778790502,0.06083899311621423,0.006083899311621422,756.76,5655.0,11.536423206329346,-1,1217__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
75,9725.81069617725,122.8984802588312,0.10281919227494857,0.010281919227494857,860.9,5463.9,17.140361785888672,-1,66791__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
78,9140.679467277852,167.36950390437806,0.10940105750123257,0.010940105750123255,951.19,5602.7,18.613082408905033,-1,34076__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
81,11824.999817376824,87.72091625331859,0.08456659750053451,0.00845665975005345,795.51,5570.6,14.295061111450195,-1,66892__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
84,13459.479471030181,75.9880681194754,0.07429707828986798,0.0074297078289867965,750.02,5458.0,12.536861658096313,-1,66932__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
87,11858.610598681065,88.53663768616104,0.08432691095457859,0.008432691095457858,793.25,5549.5,14.213773965835571,-1,66968__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
90,11974.007713934707,92.89231691534813,0.08351422714019582,0.008351422714019582,832.48,5659.3,14.379394769668579,-1,1480__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
93,12314.576299068394,131.07039243613272,0.08120458030502037,0.008120458030502037,840.02,5510.2,14.243791818618774,-1,1537__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
96,11748.666883832117,77.95187213684306,0.08511603996332097,0.008511603996332098,783.35,5482.0,13.496087551116945,-1,1588__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
99,11530.773152670936,117.78822001191533,0.08672445349151324,0.008672445349151323,840.15,5603.8,14.639583110809324,-1,67168__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
102,10484.160987471736,96.5353968140152,0.0953819767928946,0.00953819767928946,829.85,5516.5,15.14476752281189,-1,1685__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
105,10095.506496606902,150.83310898111532,0.09905397023280604,0.009905397023280605,913.32,5574.2,16.465752840042114,-1,1729__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
108,13302.546795312295,80.56614451799392,0.07517357505950603,0.007517357505950601,770.14,5563.2,12.664596319198608,-1,67316__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
111,11479.989350333908,86.1017535008103,0.08710809474495844,0.008710809474495844,784.6,5516.8,14.263814210891724,-1,1820__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
114,9514.636611847776,125.5693181463763,0.10510122885353122,0.010510122885353121,872.93,5519.6,17.70532774925232,-1,67404__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
117,12751.505806166171,108.8474183335418,0.07842211070604976,0.007842211070604977,814.74,5573.8,14.683538913726807,-1,67458__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
120,12823.744008937263,97.44326536141195,0.07798034640297474,0.007798034640297474,821.54,5648.5,13.863480567932127,-1,1983__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
123,11277.041521736082,99.10110544271856,0.0886757398270226,0.008867573982702262,830.13,5617.1,15.429063558578491,-1,67581__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
126,12466.027855973362,109.47945685322277,0.08021801423464882,0.008021801423464883,821.62,5607.5,14.749387264251707,-1,2090__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
129,11515.877556633106,69.76483340518165,0.08683663012932986,0.008683663012932987,786.87,5583.7,14.768702030181885,-1,2149__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
132,9783.26937515713,139.9576980643396,0.1022153189954395,0.010221531899543949,909.72,5609.2,18.062514066696167,-1,67722__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
135,12733.632001185144,83.70720252581856,0.07853218939474048,0.00785321893947405,763.42,5512.5,13.349297285079956,-1,2245__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
138,11667.069865704678,91.70087311177559,0.08571132353801167,0.00857113235380117,796.32,5504.5,14.696848154067993,-1,67820__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
141,14952.49772604181,91.9324122056032,0.06687845859079207,0.0066878458590792075,765.28,5552.0,12.248570680618286,-1,67863__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
144,12557.05699514352,105.26365752366941,0.07963649447372526,0.007963649447372526,814.05,5607.259204744519,13.426259756088257,-1,67895__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
147,13386.581848685657,103.83163665085691,0.07470166852923578,0.007470166852923577,784.67,5545.7,12.897554159164429,-1,35177__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
150,9902.280674965416,132.56320101078904,0.10098683655050936,0.010098683655050936,867.39,5545.6,16.123652458190918,-1,2445__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
153,11554.411758287275,94.43852021269402,0.08654702817586199,0.008654702817586199,802.31,5519.9,14.329321146011353,-1,35246__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
156,12092.976983239469,98.02264480680417,0.08269262410620416,0.008269262410620416,783.55,5477.1,13.704597473144533,-1,68074__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
159,9902.52833571546,99.46216578464184,0.10098431088485746,0.010098431088485745,806.86,5415.828988466129,15.850281715393065,-1,2574__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
162,14743.65390782381,63.54472678899257,0.06782579177807098,0.006782579177807097,738.86,5548.3,12.136124849319458,-1,68155__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
165,12566.73369142474,95.07338478929931,0.07957517239999902,0.007957517239999903,797.09,5505.2,14.457347869873047,-1,2657__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
168,9798.83481483796,150.04567049698204,0.10205295005950528,0.01020529500595053,897.31,5549.5,17.18191409111023,-1,2711__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
171,11802.261893421504,129.96136189948075,0.08472952125875065,0.008472952125875064,833.06,5455.8,14.399129390716553,-1,2760__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
174,11105.313965251176,86.47744492441589,0.09004698139368474,0.009004698139368474,815.42,5608.9,14.818938970565796,-1,68373__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
177,11486.715840655965,90.40521372455048,0.08705708523411106,0.008705708523411106,782.3,5455.8,14.309044599533081,-1,68418__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
180,10840.79226984641,127.81316982261652,0.09224418060121796,0.009224418060121798,857.88,5569.4,16.100581407546994,-1,2921__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
183,12859.17693022168,86.40754808512152,0.07776547483764662,0.007776547483764663,771.29,5496.1,13.255404472351074,-1,68503__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
186,12546.832127460259,106.13767570000059,0.07970139313583219,0.00797013931358322,814.09,5637.2,14.076416254043579,-1,3016__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
189,13008.560712357605,83.03433911866603,0.07687245515562999,0.007687245515562998,772.47,5479.2,14.034859657287598,-1,3068__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
192,12413.449505416878,81.51856300460109,0.0805577852927688,0.00805577852927688,782.25,5587.712518255492,13.497102499008179,-1,3122__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
195,11304.52300133531,113.26369135801559,0.08846016765872193,0.008846016765872194,833.37,5560.4,14.646411180496216,-1,3177__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
198,11436.722952062859,116.12650904284645,0.08743763438106443,0.008743763438106442,839.2,5574.2,14.454381942749025,-1,3243__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
201,11408.675514347751,109.22639621622973,0.08765259374257617,0.008765259374257619,829.25,5596.4,15.065407037734985,-1,3312__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
204,10754.256637478562,112.53714324486914,0.09298643632094496,0.009298643632094495,856.37,5615.0,15.865893840789795,-1,36141__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
207,11205.235841081145,84.11153878541303,0.08924399398482577,0.008924399398482578,790.25,5473.0,14.057827711105347,-1,3426__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
210,11374.21435175236,90.42823937489612,0.08791816024162896,0.008791816024162897,796.17,5511.4,14.296223640441895,-1,3472__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
213,10594.125554062248,108.81526351244969,0.09439193399181084,0.009439193399181084,844.29,5529.1,15.451985359191895,-1,36264__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
216,13396.673563855647,86.38917208374686,0.07464539575689966,0.007464539575689965,776.27,5583.4,12.488366842269896,-1,3547__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
219,12841.395342948745,78.31876809958813,0.07787315733948676,0.0077873157339486765,765.14,5545.4,12.890056133270265,-1,69142__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
222,12838.917676386636,105.61996953840948,0.0778881853755634,0.007788818537556341,807.69,5546.5,13.622972011566162,-1,36432__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
225,11454.614569585145,93.14961932642882,0.08730106053984996,0.008730106053984995,804.21,5550.0,15.1325523853302,-1,69235__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
228,12957.780089347243,80.69129042759401,0.07717371286630438,0.007717371286630436,782.09,5572.6,13.187872409820555,-1,69287__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
231,10272.524678085152,108.08707093206532,0.0973470525832219,0.009734705258322192,832.49,5449.2,16.05251932144165,-1,3800__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
234,11067.613785482285,104.31189101005388,0.0903537130390048,0.00903537130390048,813.95,5498.0,15.539715051651001,-1,69375__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
237,16525.388073428563,81.80411794831355,0.06051295107604258,0.006051295107604257,734.82,5560.3,11.517041206359865,-1,3903__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
240,11519.499943663835,99.29532905694442,0.08680932374586607,0.008680932374586609,805.54,5552.0,14.49885106086731,-1,69485__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
243,10938.134827380905,107.45756945887804,0.09142326509788017,0.009142326509788015,836.17,5578.5,15.534918785095215,-1,4000__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
246,10941.211436648437,114.7010300134329,0.09139755737197644,0.009139755737197644,855.13,5636.5,15.684590339660645,-1,69581__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
249,11100.992786933188,131.96652260140428,0.09008203312924272,0.009008203312924273,851.34,5535.5,15.51256227493286,-1,69629__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
252,12110.080357836003,101.05251669816285,0.08257583520929615,0.008257583520929616,823.78,5709.5,13.496757984161375,-1,69683__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
255,10846.586838011668,137.0870666005552,0.09219490102596313,0.009219490102596312,876.03,5631.0,15.63979172706604,-1,69727__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
258,10162.581119896106,107.71823341479336,0.0984001985521394,0.00984001985521394,854.31,5477.0,16.469898462295532,-1,4251__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
261,12995.315308608251,101.62880560747442,0.07695080698331253,0.007695080698331253,787.12,5505.3,12.792771100997925,-1,4291__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
264,12006.682774867557,104.43862048635557,0.08328695100475253,0.008328695100475252,792.94,5451.2,13.805083751678467,-1,4340__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
267,15233.415105345,77.14393444365868,0.06564516184221401,0.0065645161842214,737.24,5559.8,11.84505009651184,-1,69937__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
270,11645.899768821291,114.9258561833324,0.08586713090878785,0.008586713090878785,827.17,5513.6,14.679003715515135,-1,4449__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
273,11219.461238561023,113.19450966752741,0.08913083959531172,0.008913083959531172,845.09,5633.6,15.171802043914795,-1,4487__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
276,12529.319720336985,101.80079255237142,0.07981279289863187,0.007981279289863188,807.53,5549.4,13.668370246887207,-1,70067__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
279,10639.740422993922,115.1193275872097,0.09398725535059713,0.009398725535059712,866.68,5558.7,16.51637053489685,-1,70111__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
282,9750.37256858302,128.13930815997108,0.1025601835177182,0.010256018351771822,872.25,5493.6,16.521769523620605,-1,70157__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
285,12290.968653462194,94.6724769167232,0.08136055246697857,0.008136055246697858,799.24,5508.8,14.312065839767456,-1,4663__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
288,11963.359882375758,106.31310161744595,0.08358855788273868,0.008358855788273868,829.17,5581.8,14.37253475189209,-1,4696__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
291,13914.228820310733,70.94740375267399,0.07186887702610514,0.007186887702610514,729.53,5484.0,12.668522119522095,-1,70277__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
294,12304.370838110019,88.16806115220432,0.08127193280803315,0.008127193280803316,784.96,5564.4,13.710930347442627,-1,70319__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
297,14056.234372493673,78.8738505275543,0.07114280919766658,0.0071142809197666575,749.27,5527.1,12.640663146972654,-1,4826__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
300,10975.535496109402,77.18992879999527,0.0911117275648627,0.00911117275648627,801.99,5566.622448506958,15.02597951889038,-1,4902__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
303,10650.286286356759,130.04131574431784,0.09389418961263238,0.009389418961263236,863.54,5574.7,16.101415157318115,-1,70481__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
306,10169.25639381706,124.03899797413814,0.09833560697791073,0.009833560697791071,877.07,5566.2,15.53551173210144,-1,4998__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
309,12408.250541043059,121.68893564153794,0.08059153840360306,0.008059153840360305,820.97,5563.5,13.589436769485474,-1,70596__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
312,12577.02659296218,82.29209679920072,0.07951004894587545,0.007951004894587544,768.83,5468.5,13.13208794593811,-1,5116__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
315,12012.886995826448,75.57296458943793,0.08324393631168119,0.008324393631168119,784.87,5639.6,13.393895626068115,-1,5169__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
318,11133.465257647287,92.32614229036659,0.0898192949686645,0.00898192949686645,812.79,5548.5,15.13123083114624,-1,5203__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
321,10303.48669700899,135.94418544874105,0.09705452429906966,0.009705452429906966,884.26,5603.9,16.729071855545044,-1,38016__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
324,11742.99681598058,108.7939675248893,0.0851571379666168,0.00851571379666168,827.66,5542.0,13.77219009399414,-1,70830__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
327,11288.024616373172,83.36375015345364,0.08858945953657026,0.008858945953657027,799.0,5490.6,14.671798706054688,-1,5341__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
330,10841.037013162895,131.7041127506158,0.0922420981300799,0.009224209813007991,857.15,5526.6,15.13270378112793,-1,5388__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
333,11995.747553298941,73.22968388057619,0.08336287468178596,0.008336287468178596,776.78,5581.5,14.047139406204224,-1,5447__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
336,11323.747443848171,119.29326159133345,0.08830998792217569,0.008830998792217569,826.39,5531.4,16.18094801902771,-1,71034__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
339,11255.03478653552,117.73117816343277,0.08884912565497419,0.00888491256549742,847.93,5653.2,15.892590761184692,-1,71087__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
342,10473.751763083024,128.13002254088042,0.0954767711341712,0.00954767711341712,876.72,5605.1,16.0683274269104,-1,5580__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
345,11611.618626890559,80.0352397792939,0.08612063762447106,0.008612063762447105,804.06,5605.3,13.998331308364868,-1,71158__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
348,12382.091475707944,90.90934543269505,0.08076180037612145,0.008076180037612145,801.98,5597.1,14.422821044921875,-1,71192__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
351,13093.53134907153,74.45207834974003,0.07637359038903667,0.007637359038903669,775.87,5636.483527221873,13.150108098983765,-1,5692__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
354,9626.920838317328,121.20666662269079,0.1038753737352626,0.010387537373526259,881.03,5526.8,18.138630628585812,-1,71267__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
357,13149.66906484732,93.28162445506348,0.07604754120187518,0.007604754120187517,779.04,5495.0,12.899669647216795,-1,71307__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
360,11278.270890369173,89.94007211623789,0.08866607387963413,0.008866607387963412,795.42,5533.9,14.49138069152832,-1,71366__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
363,10609.818633269755,123.61064636866277,0.09425231802400924,0.009425231802400923,861.54,5565.1,16.501850366592407,-1,5876__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
366,11474.70665379384,120.27308433079342,0.08714819735015829,0.008714819735015828,867.43,5722.4,15.516554832458494,-1,38700__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
369,10641.379508719809,93.95029690111583,0.09397277854629424,0.009397277854629424,809.2,5524.6,15.222407341003418,-1,71502__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
372,10018.881086623716,146.0070709108629,0.09981154495736133,0.009981154495736132,898.47,5545.9,16.771735429763794,-1,6012__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
375,11702.43626027434,138.84541861765163,0.08545229196373823,0.008545229196373823,861.05,5550.6,15.32057785987854,-1,71609__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
378,11073.578188649946,99.40255596938357,0.09030504710979212,0.009030504710979213,823.87,5498.0,15.712828397750854,-1,71659__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
381,11019.457693504544,119.72592359513386,0.09074856747165093,0.009074856747165093,850.43,5576.1,15.345363855361938,-1,6194__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
384,11197.790068995444,105.32642547033475,0.0893033351972556,0.00893033351972556,819.44,5580.2,15.132926940917967,-1,6244__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
387,13198.602747667252,75.95294014900789,0.07576559573146803,0.007576559573146802,741.84,5497.2,12.278085231781006,-1,6297__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
390,11466.668893078442,95.47014004348078,0.08720928539269361,0.008720928539269361,836.69,5628.243608884188,15.143764734268188,-1,6358__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
393,10745.323541364492,139.9450531983482,0.09306374034718133,0.009306374034718132,862.72,5508.6,15.71925950050354,-1,71943__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
396,13590.947035027319,110.14450904076081,0.07357838989606437,0.007357838989606436,789.44,5505.7,13.575453281402588,-1,71997__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
399,11737.027020850095,101.20580805156513,0.08520045137695964,0.008520045137695964,813.95,5584.2,14.994849681854248,-1,72045__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
402,11128.453287420652,109.24780202144552,0.08985974727776204,0.008985974727776205,834.81,5540.197038136568,15.029873609542847,-1,6564__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
405,10065.222970352346,140.5770008391123,0.09935199676604817,0.009935199676604816,880.95,5493.3,16.458987951278687,-1,6617__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
408,13379.62420695957,82.8823567281612,0.07474051472087223,0.007474051472087221,759.04,5522.4415458205385,13.133779764175415,-1,72210__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
411,11097.055932480129,151.95931574549627,0.09011399114183842,0.009011399114183844,871.39,5553.4,15.211143732070925,-1,39506__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
414,10130.399261791137,121.74381159275072,0.0987127924732151,0.009871279247321509,869.17,5514.1,16.58068537712097,-1,72334__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
417,11771.301259642634,84.02546329211411,0.08495237509793875,0.008495237509793875,783.33,5439.0,13.744598627090454,-1,72381__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
420,10396.209274585688,172.76981857932262,0.09618890632036188,0.009618890632036187,934.54,5610.2,17.773845911026,-1,6895__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
423,13430.018069035026,66.99702072639661,0.07446006363205526,0.007446006363205526,746.21,5508.2,12.670509815216064,-1,72468__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
426,15391.695103897759,78.28339334513899,0.06497010194457152,0.006497010194457154,742.37,5547.7,12.406676292419435,-1,6982__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
429,12439.640537487918,81.99883056853182,0.0803881749626458,0.00803881749626458,798.4,5520.7,13.784288883209227,-1,7039__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
432,10609.304006533073,92.64042201042412,0.09425688993210234,0.00942568899321023,821.67,5572.4,15.070039987564087,-1,72614__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
435,10550.65943850073,135.55697939128012,0.09478080548698878,0.009478080548698878,887.33,5588.451288750373,16.54763674736023,-1,72670__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
438,16440.847216674545,80.40236419493088,0.060824116106728714,0.00608241161067287,736.35,5602.8,11.633024454116821,-1,7188__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
441,11567.442021091985,100.7045053538954,0.08644953639504807,0.008644953639504807,798.0,5519.1,14.886276483535767,-1,7238__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
444,10206.784647671338,116.83323909479023,0.09797404711856524,0.009797404711856524,888.4,5679.9,16.699903964996338,-1,72812__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
447,11367.37690194352,89.4142982746153,0.08797104280311377,0.008797104280311377,808.52,5535.28401723803,14.681742668151855,-1,7311__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
450,11908.805001659575,104.42801942881852,0.08397148159371515,0.008397148159371514,813.47,5535.9,14.893911361694336,-1,72894__benchmarks/jssp_all/10_10 __orb10__lb944_ub944,CP3
