Wall time,Step,Value
1659092750.5822208,8002,73.65802764892578
1659092774.441174,9488,73.63237762451172
1659092857.2297566,13092,73.59892272949219
1659092880.807846,14555,74.16122436523438
1659092927.038413,16004,74.20482635498047
1659092951.8564622,17500,73.4571304321289
1659092965.2126238,18256,74.40003967285156
1659093016.5089383,20005,75.44874572753906
1659093035.6760337,21204,75.15679168701172
1659093059.2184622,22698,76.57782745361328
1659093072.5048318,23446,76.46007537841797
1659093156.8786576,27027,81.82536315917969
1659093375.7609584,36009,94.6749038696289
1659093395.2046454,37173,94.29693603515625
1659093432.8237174,39363,96.1142807006836
1659093504.4703186,42276,99.93822479248047
1659093517.9696646,43042,99.09123229980469
1659093576.4703605,45151,102.63561248779297
1659093613.1263995,47357,104.495361328125
1659093646.450627,48012,105.75340270996094
1659093685.1098528,50243,109.32032775878906
1659093737.7353523,52013,112.30831909179688
1659093756.6850924,53151,112.37582397460938
1659093827.2631195,56014,117.25872802734375
1659093851.3819115,57553,116.4947738647461
1659093864.5117135,58268,119.29688262939453
1659093888.2048569,59664,119.30747985839844
1659093917.181879,60015,122.26566314697266
1659093971.7280016,63275,125.30259704589844
1659094007.2446609,64016,128.68887329101562
1659094042.3619215,66234,129.99111938476562
1659094093.4064627,68017,133.55064392089844
1659094113.0556471,69194,131.35562133789062
1659094135.9373126,70632,133.74069213867188
1659094148.6158495,71368,133.14260864257812
1659094219.7418208,74269,137.04237365722656
1659094242.1672578,75640,137.4903106689453
1659094271.534532,76019,141.1060791015625
1659094289.2378895,77140,140.4521026611328
1659094324.6486442,79283,143.13331604003906
1659094396.8298106,82248,148.44461059570312
1659094504.577078,87427,152.0500946044922
1659094536.2871644,88022,153.81590270996094
1659094561.8150337,89659,152.86766052246094
1659094574.2394824,90376,156.41432189941406
1659094587.0559125,91073,156.46389770507812
1659094624.6583352,92023,158.69126892089844
1659094738.2037888,97684,164.5246124267578
1659094915.613393,105642,177.72393798828125
1659094979.3123755,108027,183.60867309570312
1659094999.1478088,109280,181.97723388671875
1659095153.2902992,116029,191.60630798339844
1659095211.2983804,119472,195.4023895263672
1659095268.549122,121628,199.70880126953125
1659095281.5267048,122355,201.98822021484375
1659095294.6707585,123049,201.8380584716797
1659095389.153343,127522,207.32847595214844
1659095420.228316,128032,208.4787139892578
1659095446.9586363,129662,209.4958038330078
1659095510.7930622,132033,213.5532684326172
1659095531.6336596,133358,211.13270568847656
1659095599.251661,136034,218.6949005126953
1659095690.186424,140035,228.616455078125
1659095724.7354107,142033,232.67950439453125
1659095780.314006,144036,238.52418518066406
1659095805.5474904,145645,237.0511016845703
1659095818.9575524,146334,241.7428436279297
1659095832.1783564,147064,240.35549926757812
1659095926.8243036,151414,244.06845092773438
1659095983.9566667,153520,251.1022186279297
1659096049.348012,156039,258.4192810058594
1659096067.8967795,157178,256.197998046875
1659096090.7028165,158638,260.23809814453125
1659096137.6411984,160040,262.7005615234375
1659096160.6240435,161493,260.8078918457031
1659096173.969802,162205,264.0159912109375
1659096246.1744604,165067,266.6164245605469
1659096282.4858563,167233,268.6028747558594
1659096319.0997884,168042,275.3565979003906
1659096354.190422,170111,277.7886047363281
1659096376.796659,171489,279.766845703125
1659096449.609836,174429,285.14862060546875
1659096559.9479723,179586,288.11749267578125
1659096591.0114653,180045,291.6893310546875
1659096608.517142,181020,288.7227783203125
1659096645.6219301,183295,289.587646484375
1659096681.5777655,184046,296.7758483886719
1659096718.9467306,186202,299.7868347167969
1659096772.3114612,188047,303.4265441894531
1659096790.5084417,189157,304.2181396484375
1659096814.722109,190591,310.54345703125
1659096828.0994463,191309,308.494873046875
1659096885.5825422,193480,316.4454040527344
1659096899.526534,194235,318.0765380859375
1659097062.1109662,201569,326.1597900390625
1659097145.9982464,205193,330.8196105957031
1659097241.256848,209613,340.0947265625
1659097254.8050666,210327,342.6445007324219
1659097267.8222048,211037,340.9776306152344
1659097361.9783697,215395,349.6534423828125
1659097433.7840335,218323,358.3299255371094
1659097504.3556306,221271,359.1751403808594
1659097518.0440798,222051,359.8055725097656
1659097598.864436,225604,368.4981384277344
1659097612.368558,226333,374.10723876953125
1659097663.243071,228057,375.2505798339844
1659097683.1345966,229326,373.67596435546875
1659097696.4248323,230053,379.4549255371094
1659097751.5092149,232058,388.34283447265625
1659097776.9179077,233622,391.2486267089844
1659097803.8744614,235053,389.977294921875
1659097842.2666297,236059,396.85101318359375
1659097862.1694372,237210,395.7723083496094
1659097931.8475924,240060,407.9426574707031
1659097983.3304026,243015,406.73382568359375
1659098093.823416,248042,424.0020446777344
1659098152.4444478,250168,427.9208679199219
1659098209.6260736,252063,434.6441955566406
1659098226.65815,253031,434.0137023925781
1659098335.8206532,258212,436.037841796875
1659098407.788314,261089,438.8715515136719
1659098431.0002744,262554,443.1694641113281
1659098443.915362,263285,440.06298828125
1659098479.3554227,264066,448.93939208984375
1659098515.7272456,266233,454.2034606933594
1659098610.563234,270595,462.3265380859375
1659098657.127595,272068,461.3765563964844
1659098693.5559545,274288,464.4556579589844
1659098744.124163,276069,467.03045654296875
1659098858.1685433,281597,477.19403076171875
1659098885.8449786,283078,482.4053955078125
1659098980.6994975,287400,495.27520751953125
1659099103.1550438,292073,507.3973388671875
1659099145.3616354,294665,516.499755859375
1659099160.1540694,295392,516.598388671875
1659099230.5872824,298308,526.5187377929688
1659099282.3427517,300075,535.5152587890625
1659099301.68993,301231,530.8729858398438
1659099314.7249494,302011,531.3563232421875
