Wall time,Step,Value
1645973178.2437804,4001,0.4970303177833557
1645973235.2445924,7863,0.49416232109069824
1645973288.6175168,10093,0.4925067126750946
1645973335.5817552,12003,0.49108943343162537
1645973390.9363425,15882,0.4882088303565979
1645973537.865047,23177,0.48279282450675964
1645973588.6240857,25398,0.48114392161369324
1645973609.074325,26841,0.48007258772850037
1645973647.047487,28007,0.4792076647281647
1645973650.8044772,28288,0.4789983034133911
1645973671.2050114,29728,0.4779292047023773
1645973745.4747431,33380,0.47521787881851196
1645973757.4766695,34128,0.47466254234313965
1645973766.2074983,34861,0.47411835193634033
1645973778.088687,35582,0.47358307242393494
1645973891.8812737,40606,0.46985313296318054
1645973924.5581987,42798,0.46822571754455566
1645973966.7838004,44268,0.46713435649871826
1645973975.4498231,44954,0.46662506461143494
1645973987.3658073,45705,0.46606749296188354
1645973999.0402875,46388,0.4655604362487793
1645974061.5692868,49301,0.463397741317749
1645974157.8069825,54315,0.45967522263526917
1645974240.199864,58619,0.45647984743118286
1645974333.922229,63780,0.45264819264411926
1645974375.7100787,65259,0.45155012607574463
1645974384.5675454,65998,0.45100149512290955
1645974470.9119463,70429,0.4477117955684662
1645974534.1138425,73304,0.44557732343673706
1645974630.6452372,78308,0.4418622553348541
1645974675.1589541,80020,0.440591961145401
1645974681.765418,80562,0.44018882513046265
1645974787.5680115,86372,0.4358753263950348
1645974808.038371,87807,0.43480995297431946
1645974832.0884302,88022,0.43465107679367065
1645974838.4734356,88535,0.4342694580554962
1645974921.6615713,92845,0.43106961250305176
1645974990.951246,96024,0.4287101924419403
1645975009.083055,97262,0.4277903437614441
1645975021.0480356,98029,0.42722088098526
1645975072.6212618,100208,0.42560315132141113
1645975125.635239,103846,0.4229022264480591
1645975149.197367,104026,0.42276930809020996
1645975178.9706206,106032,0.42127928137779236
1645975249.5054154,109618,0.4186169505119324
1645975260.7821672,110341,0.4180801808834076
1645975280.8203182,111788,0.41700586676597595
1645975322.2926111,113179,0.41597315669059753
1645975342.727552,114663,0.4148713946342468
1645975354.3990874,115419,0.41431012749671936
1645975384.8590417,116144,0.4137718677520752
1645975405.139534,117547,0.41273024678230286
1645975416.7765286,118296,0.41217419505119324
1645975499.0877764,122599,0.40897953510284424
1645975594.2675412,127730,0.40517014265060425
1645975619.8525102,128032,0.4049466848373413
1645975625.0827577,128499,0.40459921956062317
1645975669.2474132,131415,0.4024343192577362
1645975794.6624064,137165,0.39816537499427795
1645975803.4990091,137892,0.3976256251335144
1645975826.7177079,139399,0.39650681614875793
1645975877.3046865,141567,0.3948972225189209
1645975909.097262,143776,0.393257200717926
1645975933.4654198,144036,0.3930649161338806
1645975939.392496,144505,0.3927159905433655
1645975971.30899,146723,0.39106929302215576
1645976116.6556585,154028,0.38564586639404297
1645976187.280485,157691,0.3829263746738434
1645976219.4549572,159858,0.3813175559043884
1645976250.18072,160632,0.3807429075241089
1645976261.780375,161384,0.3801846206188202
1645976282.1417546,162880,0.37907394766807556
1645976335.3055785,165060,0.3774554431438446
1645976375.8092413,167852,0.37538260221481323
1645976406.144289,168580,0.37484210729599
1645976478.631895,172043,0.3722718358039856
1645976636.0151982,180089,0.36629757285118103
1645976688.127524,183682,0.3636300265789032
1645976713.8396869,184046,0.36336052417755127
1645976750.5014603,186636,0.3614369034767151
1645976762.000733,187395,0.36087340116500854
1645976812.3455753,189609,0.3592296838760376
1645976823.537057,190326,0.3586973547935486
1645976843.9027476,191799,0.3576037585735321
1645976885.8579645,193262,0.35651761293411255
1645976948.937153,196252,0.3542977571487427
