Wall time,Step,Value
1657289378.4284592,8002,0.0009960000170394778
1657289398.9835386,9504,0.0009955000132322311
1657289473.212177,13098,0.0009934999980032444
1657289493.6731062,14533,0.0009929999941959977
1657289535.4127283,16004,0.0009919999865815043
1657289556.4695473,17451,0.0009914999827742577
1657289568.1012957,18218,0.000990999978967011
1657289614.416882,20005,0.0009899999713525176
1657289630.9370651,21139,0.000989499967545271
1657289651.48696,22647,0.0009889999637380242
1657289663.0873075,23403,0.0009884999599307775
1657289745.5046742,27693,0.0009864999447017908
1657289926.7184222,36009,0.0009820000268518925
1657289944.396919,37182,0.0009815000230446458
1657289976.5485172,39339,0.0009805000154301524
1657290039.3772402,42263,0.0009790000040084124
1657290059.8920903,43693,0.0009785000002011657
1657290102.1182976,45164,0.0009774999925866723
1657290134.2600012,47352,0.0009764999849721789
1657290163.3672855,48012,0.0009759999811649323
1657290196.0215704,50313,0.0009749999735504389
1657290241.0436163,52013,0.0009740000241436064
1657290258.2435582,53203,0.0009735000203363597
1657290318.9652495,56014,0.0009720000089146197
1657290340.9767442,57575,0.000971500005107373
1657290352.6513839,58287,0.0009710000013001263
1657290373.0826638,59691,0.0009704999974928796
1657290398.5621927,60015,0.0009699999936856329
1657290447.4407737,63278,0.0009684999822638929
1657290478.1469872,64016,0.0009679999784566462
1657290510.316934,66226,0.0009670000290498137
1657290556.5412695,68017,0.0009660000214353204
1657290572.962377,69157,0.0009655000176280737
1657290593.4297588,70697,0.000965000013820827
1657290605.0468082,71387,0.0009645000100135803
1657290667.7941914,74260,0.0009629999985918403
1657290688.340973,75697,0.0009624999947845936
1657290713.725262,76019,0.0009619999909773469
1657290730.7351272,77201,0.0009614999871701002
1657290762.754856,79312,0.0009604999795556068
1657290825.5707357,82222,0.0009590000263415277
1657290920.4710371,87287,0.0009565000073052943
1657290951.630646,88022,0.0009560000034980476
1657290971.5512958,89425,0.0009554999996908009
1657290983.155454,90155,0.0009549999958835542
1657291003.66065,91625,0.0009544999920763075
1657291030.0449946,92023,0.0009539999882690609
1657291129.0333962,97452,0.0009515000274404883
1657291286.937574,105523,0.0009474999969825149
1657291344.77244,108027,0.0009459999855607748
1657291361.28497,109152,0.0009454999817535281
1657291501.4369757,116029,0.0009420000133104622
1657291550.76683,119439,0.0009405000018887222
1657291601.8265777,121615,0.0009394999942742288
1657291613.3978162,122369,0.0009389999904669821
1657291624.778258,123108,0.0009384999866597354
1657291708.1399236,127478,0.0009364999714307487
1657291737.0527098,128032,0.0009360000258311629
1657291759.2661068,129617,0.0009355000220239162
1657291815.893336,132033,0.0009340000106021762
1657291833.836481,133309,0.0009335000067949295
1657291894.0094867,136034,0.0009319999953731894
1657291972.2698598,140035,0.0009299999801442027
1657292003.38463,142105,0.0009289999725297093
1657292051.5219162,144036,0.0009280000231228769
1657292066.2676713,145004,0.0009275000193156302
1657292086.7963548,146471,0.0009270000155083835
1657292098.5401947,147216,0.0009265000117011368
1657292181.945479,151667,0.0009244999964721501
1657292224.2855084,153172,0.0009234999888576567
1657292285.8311799,156039,0.0009219999774359167
1657292307.6786847,157614,0.00092149997362867
1657292319.3215544,158365,0.0009210000280290842
1657292363.2007768,160040,0.0009200000204145908
1657292381.588022,161320,0.0009195000166073442
1657292392.990747,162048,0.0009190000128000975
1657292463.991048,165677,0.0009175000013783574
1657292487.319774,167119,0.000916499993763864
1657292520.3423357,168042,0.0009159999899566174
1657292558.9057684,170659,0.000914999982342124
1657292570.5807393,171375,0.0009144999785348773
1657292632.6413298,174351,0.0009130000253207982
1657292727.3532062,179418,0.0009105000062845647
1657292756.8352387,180045,0.000910000002477318
1657292778.661946,181542,0.0009094999986700714
1657292801.9602156,183028,0.000908499991055578
1657292836.383705,184046,0.0009079999872483313
1657292873.6357586,186597,0.0009069999796338379
1657292896.966706,188038,0.0009059999720193446
1657292936.5527077,189461,0.0009055000264197588
1657292948.1981535,190226,0.0009050000226125121
1657292968.9634762,191759,0.0009045000188052654
1657293011.1805305,193188,0.0009035000111907721
1657293031.7432282,194654,0.0009030000073835254
1657293169.2006795,201209,0.0008994999807327986
1657293252.8026462,205631,0.0008975000237114727
1657293327.3932962,209315,0.000895500008482486
1657293339.1186407,210022,0.0008950000046752393
1657293359.533284,211445,0.0008945000008679926
1657293434.2746444,215069,0.0008924999856390059
1657293506.135284,218759,0.0008909999742172658
1657293560.2911458,221025,0.0008895000210031867
1657293580.9245281,222498,0.00088900001719594
1657293643.9475374,225504,0.0008875000057742
1657293655.6737316,226244,0.0008870000019669533
1657293701.6285622,228057,0.0008859999943524599
1657293718.6096184,229223,0.0008854999905452132
1657293739.1879225,230677,0.0008849999867379665
1657293780.7658417,232058,0.0008839999791234732
1657293802.0937366,233510,0.0008834999753162265
1657293825.5318449,235020,0.000882500025909394
1657293859.7170599,236059,0.0008820000221021473
1657293876.863434,237269,0.0008815000182949007
1657293938.2077096,240060,0.0008800000068731606
1657293983.7841651,243154,0.0008784999954514205
1657294095.4713395,248062,0.0008759999764151871
1657294130.3364277,250493,0.0008750000270083547
1657294173.5519276,252063,0.0008740000193938613
1657294193.2038817,253467,0.0008735000155866146
1657294288.397578,258561,0.0008709999965503812
1657294351.2369075,261366,0.0008694999851286411
1657294362.8180385,262051,0.0008689999813213944
1657294383.3743093,263483,0.0008684999775141478
1657294412.441407,264066,0.0008679999737069011
1657294446.2937155,266362,0.0008670000243000686
1657294529.750824,270705,0.0008650000090710819
1657294570.3045025,272068,0.0008640000014565885
1657294604.3811176,274424,0.0008629999938420951
1657294649.3472724,276069,0.0008619999862276018
1657294750.1951532,281713,0.0008595000253990293
1657294773.0637732,283138,0.0008585000177845359
1657294855.8473628,287522,0.0008565000025555491
1657294962.5989995,292073,0.0008539999835193157
1657294993.6201134,294203,0.0008529999759048223
1657295014.3330705,295669,0.0008524999720975757
1657295077.343438,298578,0.0008510000188834965
1657295100.151518,300033,0.0008500000112690032
1657295139.7663648,301492,0.0008495000074617565
1657295151.4243906,302216,0.0008490000036545098
1657295198.412224,304076,0.0008479999960400164
1657295214.4619396,305154,0.0008474999922327697
1657295234.9566033,306541,0.000846999988425523
1657295309.586345,310114,0.0008449999731965363
1657295330.2182937,311552,0.0008445000275969505
1657295381.5036705,313729,0.0008435000199824572
1657295437.7400994,316079,0.0008420000085607171
1657295516.623255,320080,0.0008399999933317304
1657295530.9822762,321029,0.0008394999895244837
1657295551.5522552,322460,0.000838999985717237
1657295563.3179774,323220,0.0008384999819099903
1657295614.5021954,325428,0.0008374999742954969
1657295673.9014587,328082,0.0008360000210814178
1657295689.2898014,329055,0.0008355000172741711
1657295709.9127238,330523,0.0008350000134669244
1657295772.9971397,333474,0.0008335000020451844
1657295784.530862,334224,0.0008329999982379377
1657295831.1478508,336084,0.0008319999906234443
1657295941.9384983,342287,0.0008290000259876251
1657295987.7384517,344086,0.0008280000183731318
1657296037.053057,347458,0.0008265000069513917
1657296066.2072458,348087,0.000826000003144145
1657296100.1024425,350413,0.0008249999955296516
1657296111.8667777,351135,0.000824499991722405
1657296224.5338497,356089,0.0008219999726861715
1657296246.7030551,357704,0.0008215000270865858
1657296270.0812976,359140,0.0008205000194720924
1657296321.5120714,361361,0.000819500011857599
1657296333.303835,362121,0.0008190000080503523
1657296353.967015,363589,0.0008185000042431056
1657296416.95664,366476,0.0008169999928213656
1657296428.785401,367258,0.0008164999890141189
1657296491.7532365,370126,0.0008149999775923789
1657296512.4685295,371594,0.0008144999737851322
1657296554.8366516,373072,0.0008135000243782997
1657296575.5562356,374589,0.000813000020571053
1657296598.9399939,376029,0.0008120000129565597
1657296697.3471644,380095,0.0008099999977275729
1657296713.363047,381199,0.0008094999939203262
1657296734.0756392,382687,0.0008089999901130795
