Wall time,Step,Value
1660481270.789829,0,0.2760942876338959
1660481272.864829,2,0.15488214790821075
1660481295.23029,0,0.3981693387031555
1660481298.250833,2,0.3844393491744995
1660481321.412049,1,0.889845073223114
1660481323.349403,2,0.6419965624809265
1660481342.213376,0,0.8798283338546753
1660481344.562937,1,1.0
1660481346.943704,2,0.9484978318214417
1660481368.946554,0,0.6958580017089844
1660481371.827628,1,0.6532544493675232
1660481374.537473,2,0.610650897026062
1660481396.074028,0,0.8728557229042053
1660481399.3015,1,0.9011099934577942
1660481402.430298,2,0.9576185941696167
1660481426.039695,1,0.925000011920929
1660481450.518489,0,0.921999990940094
1660481453.976626,1,0.9089999794960022
1660481506.50104,0,0.9470000267028809
1660481509.893802,1,0.8920000195503235
1660481513.045026,2,0.9869999885559082
1660481534.459842,0,0.8799999952316284
1660481537.7089,1,0.9100000262260437
1660481562.39696,0,0.9700000286102295
1660481590.882314,0,0.9679999947547913
1660481594.08083,1,0.9679999947547913
1660481619.384727,0,0.7839999794960022
1660481622.642911,1,0.8420000076293945
1660481625.882266,2,0.8560000061988831
1660481649.769039,0,0.9440000057220459
1660481656.067339,2,0.9300000071525574
1660481682.864888,1,0.9160000085830688
1660481686.11613,2,0.9580000042915344
1660481714.707254,2,0.9350000023841858
1660481737.897703,0,0.8949999809265137
1660481741.324978,1,0.9549999833106995
1660481744.478086,2,0.9399999976158142
1660481769.042671,0,0.9520000219345093
1660481799.446279,0,0.9480000138282776
1660481802.858284,1,0.8960000276565552
1660481831.59351,0,0.921999990940094
1660481834.790023,1,0.9480000138282776
1660481837.941299,2,0.9350000023841858
1660481863.048271,0,0.9860000014305115
1660481866.180957,1,1.0
1660481869.248493,2,0.9860000014305115
1660481894.715587,0,0.9520000219345093
1660481901.400235,2,0.9359999895095825
1660481927.850766,0,0.8899999856948853
1660481930.995529,1,0.9559999704360962
1660481934.259483,2,0.9449999928474426
1660481963.528553,1,0.9300000071525574
1660481993.081287,0,0.9580000042915344
1660481996.235725,1,0.9580000042915344
1660482025.30119,0,0.9350000023841858
1660482028.593419,1,0.9610000252723694
1660482059.975458,0,0.9520000219345093
1660482063.106387,1,0.9879999756813049
1660482066.361829,2,0.9399999976158142
1660482094.352748,0,0.9160000085830688
1660482097.561607,1,0.9160000085830688
1660482100.850342,2,0.9300000071525574
1660482131.035828,1,0.9800000190734863
1660482134.349208,2,0.9800000190734863
1660482161.729533,0,0.9660000205039978
1660482164.955841,1,0.9490000009536743
1660482231.215416,0,0.9390000104904175
1660482234.570832,1,0.9390000104904175
