Wall time,Step,Value
1660481270.788057,0,617.5341796875
1660481272.863255,2,617.2723999023438
1660481295.228651,0,757.4256591796875
1660481298.249216,2,756.9471435546875
1660481321.41036,1,692.8325805664062
1660481323.348058,2,692.3549194335938
1660481342.211661,0,646.8326416015625
1660481344.561332,1,646.1187133789062
1660481346.942292,2,645.278564453125
1660481368.944908,0,610.6005859375
1660481371.825517,1,609.4070434570312
1660481374.535134,2,607.9817504882812
1660481396.071778,0,564.5382690429688
1660481399.299759,1,562.5078735351562
1660481402.428065,2,560.0995483398438
1660481426.038207,1,587.9935302734375
1660481450.516162,0,574.4646606445312
1660481453.974956,1,570.7315673828125
1660481506.497727,0,515.515625
1660481509.892111,1,509.50738525390625
1660481513.042847,2,503.09405517578125
1660481534.458302,0,459.9867248535156
1660481537.707486,1,452.840087890625
1660481562.393648,0,517.4108276367188
1660481590.879677,0,495.30889892578125
1660481594.079339,1,485.1134948730469
1660481619.382466,0,414.0289306640625
1660481622.64132,1,403.97637939453125
1660481625.880175,2,394.1206970214844
1660481649.766705,0,454.8220520019531
1660481656.066368,2,429.12615966796875
1660481682.862228,1,395.2051696777344
1660481686.113961,2,380.15911865234375
1660481714.706072,2,390.9449462890625
1660481737.894159,0,342.0406799316406
1660481741.323812,1,323.73968505859375
1660481744.475545,2,305.11865234375
1660481769.04045,0,256.2429504394531
1660481799.443927,0,199.47442626953125
1660481802.85626,1,190.89913940429688
1660481831.591127,0,189.3607177734375
1660481834.787786,1,188.36764526367188
1660481837.938877,2,186.2948455810547
1660481863.045978,0,176.2367706298828
1660481866.175702,1,173.32025146484375
1660481869.24606,2,172.5767059326172
1660481894.712508,0,160.62013244628906
1660481901.398615,2,157.79916381835938
1660481927.848382,0,185.02630615234375
1660481930.993956,1,183.5988311767578
1660481934.257057,2,181.76095581054688
1660481963.527069,1,191.84893798828125
1660481993.079494,0,192.14404296875
1660481996.233364,1,182.20245361328125
1660482025.29886,0,142.93423461914062
1660482028.591116,1,136.91165161132812
1660482059.972835,0,127.13597106933594
1660482063.104061,1,126.2161636352539
1660482066.359478,2,124.20873260498047
1660482094.349896,0,119.4419174194336
1660482097.55925,1,117.05547332763672
1660482100.848024,2,115.56517791748047
1660482131.033462,1,121.37335968017578
1660482134.346861,2,118.72586059570312
1660482161.728134,0,139.53286743164062
1660482164.953368,1,135.79090881347656
1660482231.212756,0,157.32888793945312
1660482234.568456,1,154.6035919189453
1660482266.830367,0,177.86965942382812
1660482273.581737,2,172.44662475585938
1660482302.581305,0,200.08251953125
1660482305.761847,1,195.3265380859375
1660482341.291604,1,207.15184020996094
1660482381.466381,2,191.36981201171875
1660482418.920185,2,184.62319946289062
1660482453.338424,1,137.84866333007812
1660482456.730198,2,133.62110900878906
1660482487.024977,0,143.09310913085938
1660482528.902213,1,138.6877899169922
1660482532.14809,2,136.30364990234375
1660482564.339662,0,127.56977844238281
1660482567.622484,1,124.28197479248047
1660482601.749238,0,116.73340606689453
1660482605.078828,1,114.91735076904297
1660482645.421855,1,122.65876770019531
1660482683.710052,1,120.17321014404297
1660482687.05074,2,119.66207122802734
1660482721.327087,1,120.43167877197266
1660482757.356146,0,111.17829132080078
1660482760.691958,1,108.78764343261719
1660482764.056236,2,107.51127624511719
1660482795.680354,0,118.44403839111328
1660482799.100876,1,115.14610290527344
1660482802.539368,2,111.8158950805664
1660482839.461217,1,116.42984008789062
1660482842.850499,2,116.34081268310547
1660482875.714709,0,108.3292465209961
1660482879.071579,1,105.09478759765625
1660482915.017632,0,120.38774871826172
1660482918.409894,1,118.60751342773438
1660482921.777168,2,115.00423431396484
1660482959.475535,1,94.93375396728516
1660482962.874263,2,92.64962768554688
1660482995.324757,0,103.15753173828125
1660483002.004127,2,98.23688507080078
1660483035.608058,0,110.1521224975586
1660483042.134686,2,105.34363555908203
1660483075.393418,0,142.04701232910156
1660483082.202533,2,131.33702087402344
1660483115.906158,0,131.583984375
1660483119.283473,1,128.0811004638672
1660483156.206102,0,122.077392578125
1660483201.799942,1,146.9536895751953
1660483205.127249,2,146.1549072265625
1660483240.35898,0,185.2717742919922
1660483243.758072,1,183.62713623046875
1660483282.380094,0,182.69276428222656
1660483285.690809,1,179.52304077148438
1660483323.075964,0,160.6301727294922
1660483329.752575,2,153.79518127441406
1660483363.998073,0,153.29278564453125
1660483367.331244,1,149.41197204589844
1660483370.729333,2,147.3896026611328
1660483411.353045,1,132.89064025878906
1660483414.742973,2,129.15789794921875
1660483536.220299,0,124.24698638916016
1660483584.136931,1,133.44654846191406
1660483626.529339,1,150.3378143310547
1660483629.851116,2,146.4833526611328
1660483666.50812,0,153.0283203125
1660483669.884829,1,148.68833923339844
1660483717.393609,2,157.94667053222656
1660483755.194214,0,169.12518310546875
1660483758.560518,1,167.16543579101562
1660483761.965312,2,166.78590393066406
1660483806.975633,2,131.2611846923828
1660483846.069579,0,132.44798278808594
1660483849.514323,1,128.82859802246094
1660483852.961973,2,125.4559326171875
1660483890.746643,0,158.993896484375
1660483894.099897,1,150.37030029296875
1660483935.815242,0,171.9665985107422
1660483939.170974,1,168.01158142089844
1660483942.546303,2,165.39364624023438
1660483983.831058,1,171.34080505371094
1660483987.218389,2,165.53846740722656
1660484027.340557,0,163.32040405273438
1660484030.759443,1,159.9370574951172
1660484034.097269,2,156.4269561767578
1660484073.689422,0,155.07740783691406
1660484119.90271,0,162.00015258789062
1660484123.106921,1,159.31687927246094
1660484166.089453,0,157.4501495361328
1660484216.671073,1,127.0318603515625
1660484219.983868,2,125.59508514404297
1660484263.578031,1,114.40278625488281
1660484266.957917,2,114.04273986816406
1660484307.808724,0,119.06229400634766
1660484311.147306,1,117.2159194946289
1660484314.483511,2,113.83088684082031
1660484355.044675,0,116.61132049560547
1660484404.006172,0,96.55255889892578
1660484452.902477,0,86.2096939086914
1660484456.242133,1,83.74756622314453
1660484459.560843,2,82.3625717163086
1660484501.041958,0,79.97320556640625
1660484507.872758,2,74.10984802246094
1660484552.990976,1,79.29071807861328
1660484598.065611,0,70.60694122314453
1660484604.772578,2,66.8261489868164
1660484649.461215,1,54.908843994140625
1660484652.820446,2,52.66278839111328
1660484694.300013,0,60.117820739746094
1660484697.623379,1,59.061126708984375
1660484700.961635,2,58.071048736572266
1660484746.026546,1,77.1028823852539
1660484749.403643,2,74.67920684814453
1660484795.57946,1,83.36830139160156
1660484841.737208,0,81.41755676269531
1660484848.125654,2,80.7859115600586
