Wall time,Step,Value
1659092921.5873559,8002,77.01644897460938
1659092944.844269,9520,76.28336334228516
1659093029.010804,13203,74.99480438232422
1659093052.6293304,14656,74.65504455566406
1659093097.4960232,16004,74.2682113647461
1659093123.9804661,17651,74.3697509765625
1659093137.756327,18380,73.99150848388672
1659093190.1290221,20005,73.82685852050781
1659093211.0103238,21257,73.61028289794922
1659093234.846266,22704,73.3861312866211
1659093249.8873758,23472,73.11962890625
1659093336.0356352,27087,72.69947814941406
1659093556.821638,36009,76.28224182128906
1659093576.2559462,37137,76.17605590820312
1659093612.9715004,39290,77.88691711425781
1659093685.049326,42245,82.0831298828125
1659093709.1893833,43724,81.74481964111328
1659093757.5035079,45109,84.12934875488281
1659093793.9410756,47263,86.3803939819336
1659093807.3176012,48009,88.80150604248047
1659093865.815468,50242,91.02227020263672
1659093918.597,52013,93.40206146240234
1659093937.5436842,53148,93.11292266845703
1659094008.0284011,56014,97.97785949707031
1659094033.211015,57622,97.57112884521484
1659094046.3989542,58337,100.1368179321289
1659094059.356252,59073,99.87142181396484
1659094096.9214623,60015,102.92121887207031
1659094152.7458825,63340,105.02497863769531
1659094186.6606815,64016,107.57672119140625
1659094223.8150547,66325,109.49090576171875
1659094274.5291312,68017,112.02806091308594
1659094294.7548738,69247,111.93045043945312
1659094317.5572267,70722,114.27409362792969
1659094330.4787352,71411,113.99459075927734
1659094401.4143474,74322,119.0817642211914
1659094414.9201627,75028,119.11784362792969
1659094453.3639321,76019,121.44005584716797
1659094472.493164,77177,120.95011138916016
1659094509.8022077,79311,123.55371856689453
1659094581.7698202,82282,129.1198272705078
1659094692.065939,87370,133.41416931152344
1659094725.4593806,88022,136.4178009033203
1659094750.6437013,89613,135.85287475585938
1659094764.2490819,90360,139.20706176757812
1659094777.948196,91090,138.80960083007812
1659094816.0671206,92023,141.206298828125
1659094932.963185,97570,146.0263671875
1659095112.7662723,105575,156.3973846435547
1659095176.3943613,108027,161.88429260253906
1659095197.3897681,109273,162.38487243652344
1659095356.591388,116029,173.38734436035156
1659095414.8813949,119548,175.9861297607422
1659095472.2683926,121639,178.09185791015625
1659095485.844382,122357,180.94615173339844
1659095498.962191,123064,180.51036071777344
1659095594.3611257,127510,185.13427734375
1659095625.2454226,128032,189.3151092529297
1659095651.6541927,129737,188.83291625976562
1659095714.6739938,132033,194.34585571289062
1659095736.63662,133380,193.86326599121094
1659095805.5397942,136034,198.85362243652344
1659095894.2351027,140035,205.64378356933594
1659095928.8897614,142125,207.6554718017578
1659095982.6914952,144036,211.38775634765625
1659096009.1071749,145721,211.01663208007812
1659096022.3622344,146410,214.40321350097656
1659096036.6734192,147104,213.94366455078125
1659096132.066612,151460,220.99359130859375
1659096190.3266478,153661,223.0851593017578
1659096255.0580025,156039,230.11038208007812
1659096275.9732468,157322,228.5709228515625
1659096289.23983,158041,233.22869873046875
1659096345.289979,160040,236.20956420898438
1659096370.4417977,161638,236.53587341308594
1659096383.478875,162374,238.49205017089844
1659096454.571334,165233,242.60096740722656
1659096490.9402056,167397,244.43605041503906
1659096524.510374,168042,249.2246856689453
1659096561.49566,170305,252.63751220703125
1659096584.4136052,171671,252.00778198242188
1659096655.0399866,174594,259.2331848144531
1659096753.4723675,179051,264.1529235839844
1659096791.4607084,180045,269.3937683105469
1659096812.3162916,181257,267.9234924316406
1659096849.755327,183436,271.7165222167969
1659096883.0694113,184046,275.7823791503906
1659096923.1308727,186282,278.13348388671875
1659096974.7713559,188047,282.380126953125
1659096995.8159847,189227,280.58477783203125
1659097019.4612188,190694,286.1746520996094
1659097033.5848758,191411,285.2964782714844
1659097092.0870621,193606,287.8673095703125
1659097106.0104642,194320,292.36602783203125
1659097272.5887647,201546,301.76708984375
1659097357.4446595,205220,310.1885070800781
1659097452.1735756,209585,315.3399963378906
1659097465.6452012,210335,320.2217712402344
1659097479.19094,211009,320.1972351074219
1659097574.0482416,215336,327.5423583984375
1659097645.348157,218227,335.30517578125
