Wall time,Step,Value
1659092809.1919873,8002,69.47303009033203
1659092832.8371096,9551,68.4163589477539
1659092917.7072766,13106,70.01043701171875
1659092940.6499166,14508,70.26639556884766
1659092989.6251938,16004,70.22850036621094
1659093012.385212,17408,69.79036712646484
1659093025.8092759,18101,70.34741973876953
1659093080.5058537,20005,70.19903564453125
1659093098.249558,21028,70.92093658447266
1659093122.489557,22554,69.97911071777344
1659093136.2534614,23284,69.2743911743164
1659093234.6779046,27712,67.80775451660156
1659093449.171056,36009,66.11250305175781
1659093466.4210105,37040,66.97369384765625
1659093503.8795905,39282,66.44746398925781
1659093575.6277328,42229,65.67877197265625
1659093598.9279034,43657,64.64797973632812
1659093647.6100252,45075,64.6473388671875
1659093684.4560394,47335,63.155155181884766
1659093718.642053,48012,62.7119255065918
1659093756.0523312,50227,63.015289306640625
1659093809.2118177,52013,63.64080810546875
1659093828.8800678,53125,62.47351837158203
1659093879.6668851,56012,64.2735366821289
1659093925.229629,57438,63.19864273071289
1659093938.3445573,58144,64.9629898071289
1659093961.4845448,59584,63.149017333984375
1659093992.4390697,60015,65.32308959960938
1659094046.5685527,63249,63.2324333190918
1659094082.0933998,64016,65.95805358886719
1659094118.7133331,66144,65.38560485839844
1659094172.3170514,68017,67.6080322265625
1659094190.2606697,69053,68.04203033447266
1659094213.896298,70548,68.85527801513672
1659094226.7516763,71241,66.76500701904297
1659094298.0611076,74116,67.44384765625
1659094320.8994184,75532,67.6872787475586
1659094351.5563226,76019,79.7152328491211
1659094378.4477913,77702,77.56277465820312
1659094404.8031206,79164,69.23185729980469
1659094474.8795335,82075,74.18536376953125
1659094581.5682054,87150,67.73291778564453
1659094618.6622822,88022,69.10565185546875
1659094639.1276839,89362,69.01123046875
1659094652.8828013,90091,70.55630493164062
1659094676.1266274,91587,69.24641418457031
1659094707.1966777,92023,69.09757995605469
1659094818.9019206,97445,70.22819519042969
1659094995.508133,105486,76.34001159667969
1659095059.9879026,108027,78.08492279052734
1659095079.1228528,109130,77.88355255126953
1659095240.693411,116029,80.53134155273438
1659095295.2592893,119298,94.17739868164062
1659095352.860137,121489,85.87284851074219
1659095366.3669753,122217,83.16036224365234
1659095390.0550706,123687,87.08890533447266
1659095475.6586094,127346,83.10973358154297
1659095509.6688645,128032,87.26375579833984
1659095533.911857,129502,84.9012451171875
1659095600.796213,132033,106.86298370361328
1659095619.4647627,133169,107.27297973632812
1659095689.9482067,136034,86.47510528564453
1659095781.508414,140035,89.35027313232422
1659095824.908136,142639,88.76319122314453
1659095872.5213861,144036,86.98951721191406
1659095896.7208278,145570,86.81455993652344
1659095910.0413518,146294,91.95153045654297
1659095923.5037453,147005,92.56826782226562
1659096018.6553156,151224,103.42683410644531
1659096077.4638104,153341,93.60286712646484
1659096146.6198287,156039,98.40455627441406
1659096172.5686731,157703,98.3899154663086
1659096185.7264705,158418,96.83854675292969
1659096236.8666823,160040,100.82180786132812
1659096257.2308452,161344,100.47698211669922
1659096270.0501761,162080,100.19257354736328
1659096340.989434,165082,101.82660675048828
1659096377.0859735,167299,98.76057434082031
1659096390.3365228,168020,101.10879516601562
1659096448.5454943,170237,101.67464447021484
1659096471.2279525,171658,100.46797943115234
1659096544.517597,174587,102.1375503540039
1659096652.9134228,179703,99.55086517333984
1659096682.598352,180045,106.42507934570312
1659096702.1013575,181193,105.56399536132812
1659096739.587214,183414,101.74785614013672
1659096773.7898064,184046,101.90755462646484
1659096812.1694126,186202,118.39231872558594
1659096865.8228126,188047,120.0811996459961
1659096884.5100398,189124,121.38005065917969
1659096908.8895276,190588,107.99884796142578
1659096922.9330308,191336,106.24707794189453
1659096981.641481,193520,118.94526672363281
1659096996.5412505,194241,102.39986419677734
1659097164.7047231,201494,99.11605834960938
1659097250.0752773,205212,99.19412231445312
1659097344.5009012,209694,102.86272430419922
1659097357.7865064,210436,104.54503631591797
1659097370.9338734,211157,104.02239227294922
1659097463.9472668,215513,123.12218475341797
1659097534.7187674,218436,125.56461334228516
1659097605.2478068,221262,107.68961334228516
1659097628.4059136,222678,110.36328125
1659097699.5392525,225548,108.75424194335938
