Wall time,Step,Value
1645993465.4339578,974670,5.1300001359777525e-05
1645993476.748685,975379,5.1250000979052857e-05
1645993527.7181222,977516,5.115000021760352e-05
1645993559.5962942,979653,5.104999945615418e-05
1645993588.3911493,980245,5.0999999075429514e-05
1645993601.539993,981084,5.0949998694704846e-05
1645993622.3785372,982553,5.089999831398018e-05
1645993685.697447,985423,5.075000080978498e-05
1645993697.552398,986171,5.070000042906031e-05
1645993718.330318,987608,5.065000004833564e-05
1645993781.8060308,990509,5.0499998906161636e-05
1645993793.5546103,991234,5.044999852543697e-05
1645993953.0694063,999334,5.004999911761843e-05
1645994016.3063848,1002209,4.990000161342323e-05
1645994037.1852849,1003663,4.985000123269856e-05
1645994079.931142,1005114,4.975000047124922e-05
1645994112.3986783,1007201,4.9649999709799886e-05
1645994147.5001502,1008252,4.959999932907522e-05
1645994197.3909938,1011635,4.944999818690121e-05
1645994226.942735,1012253,4.940000144415535e-05
1645994261.3956969,1014516,4.930000068270601e-05
1645994273.2264228,1015286,4.9250000301981345e-05
1645994285.060758,1016059,4.9199999921256676e-05
1645994325.4530447,1017542,4.914999954053201e-05
1645994386.5928557,1020255,4.8999998398358e-05
1645994548.3597007,1028257,4.859999899053946e-05
1645994561.2841072,1029103,4.854999860981479e-05
1645994582.0572672,1030547,4.8499998229090124e-05
1645994605.8215559,1032012,4.8400001105619594e-05
1645994657.4786394,1034185,4.830000034417026e-05
1645994678.243073,1035629,4.824999996344559e-05
1645994707.6147907,1036259,4.819999958272092e-05
1645994741.5663967,1038527,4.8099998821271583e-05
1645994765.1134887,1040035,4.8000001697801054e-05
1645994805.2697659,1041557,4.7950001317076385e-05
1645994816.967649,1042297,4.7900000936351717e-05
1645994880.4632514,1045201,4.774999979417771e-05
1645994901.2616196,1046653,4.769999941345304e-05
1645994912.918394,1047351,4.7649999032728374e-05
1645995025.7736058,1052263,4.740000076708384e-05
1645995060.6228104,1054615,4.73000000056345e-05
1645995072.3434792,1055286,4.724999962490983e-05
1645995124.5832133,1057532,4.7149998863460496e-05
1645995136.2444737,1058230,4.709999848273583e-05
1645995186.3671021,1060265,4.70000013592653e-05
1645995295.988822,1066335,4.669999907491729e-05
1645995307.8694196,1067060,4.664999869419262e-05
1645995359.9177866,1069285,4.655000157072209e-05
1645995393.0149014,1071505,4.645000080927275e-05
1645995468.620092,1075089,4.624999928637408e-05
1645995520.3427994,1077236,4.614999852492474e-05
1645995552.9839823,1079424,4.605000140145421e-05
1645995604.5926552,1081558,4.595000064000487e-05
1645995637.0242455,1083688,4.5849999878555536e-05
1645995679.632916,1085120,4.57499991171062e-05
1645995700.485985,1086586,4.569999873638153e-05
1645995712.2282033,1087356,4.564999835565686e-05
1645995724.1053739,1088149,4.5600001612911e-05
1645995764.0071228,1089578,4.555000123218633e-05
1645995839.2295635,1093238,4.534999970928766e-05
1645995871.8045094,1095412,4.524999894783832e-05
1645995883.6399982,1096160,4.519999856711365e-05
1645996019.609626,1102700,4.489999992074445e-05
1645996043.6543741,1104175,4.479999915929511e-05
1645996095.7561483,1106339,4.4699998397845775e-05
1645996108.10472,1107044,4.4650001655099913e-05
1645996145.680832,1108277,4.4600001274375245e-05
1645996258.3620512,1114364,4.4299998990027234e-05
1645996321.9616966,1117276,4.4150001485832036e-05
1645996354.5708723,1119465,4.40500007243827e-05
1645996417.9922442,1122319,4.389999958220869e-05
1645996481.414196,1125201,4.374999844003469e-05
1645996502.1956546,1126606,4.3700001697288826e-05
1645996525.6583664,1128044,4.360000093583949e-05
1645996565.6606886,1129509,4.355000055511482e-05
1645996577.4071867,1130198,4.350000017439015e-05
1645996598.2741842,1131663,4.3449999793665484e-05
1645996640.7872176,1133117,4.3349999032216147e-05
1645996661.7259161,1134629,4.329999865149148e-05
1645996685.2375443,1136106,4.320000152802095e-05
1645996725.2739823,1137552,4.315000114729628e-05
1645996736.9777155,1138276,4.310000076657161e-05
1645996800.3612757,1141113,4.2949999624397606e-05
1645996821.150885,1142564,4.289999924367294e-05
1645996867.3327215,1144286,4.27999984822236e-05
1645997005.4883447,1152023,4.239999907440506e-05
1645997045.6350935,1153457,4.234999869368039e-05
1645997057.5429304,1154201,4.229999831295572e-05
1645997078.5070002,1155718,4.225000157020986e-05
