,wip_size,ave_utilization,cmax_rel_flow_time,flow_time_rel_d_ave,seed,t
138,14,0.4714725816389402,0.7094886013555145,0.4940347622116746,3278,1623.0
139,14,0.4962752525252525,0.7164502164502164,0.5264193302485,1694,1584.0
140,16,0.6067726330338632,0.7795006910850034,0.5048735334712451,1270,1447.0
141,16,0.5218384074941451,0.7145418618266979,0.4925003145787859,6223,1708.0
142,16,0.5165026056745802,0.6720830920671685,0.5073079838403967,8470,1727.0
143,16,0.5926680244399185,0.7380346232179226,0.5309632611609103,9695,1473.0
144,16,0.5310130515848352,0.6780220633934121,0.5174939603772039,1793,1609.0
145,16,0.5662213740458015,0.6989106234096693,0.5370084776497427,9349,1572.0
146,16,0.5215116279069767,0.7128633720930233,0.4907584213907388,3984,1720.0
147,16,0.5553699284009547,0.7241945107398569,0.5105503964007045,4467,1676.0
148,16,0.5910153846153846,0.7266923076923076,0.536328937963229,487,1625.0
149,16,0.5624352331606217,0.7268863341968912,0.5151385162027817,8452,1544.0
150,16,0.5764583333333333,0.7440972222222222,0.5027773294927007,2953,1440.0
151,16,0.5199167657550535,0.6708531510107015,0.5201543958636398,9391,1682.0
152,16,0.5512446873102611,0.7168336369156041,0.511668989283647,9428,1647.0
153,16,0.5589841269841269,0.7254365079365079,0.5089864216863234,4973,1575.0
154,16,0.5553369111508646,0.7167188431723316,0.5108709629596089,4087,1677.0
155,16,0.5460207612456747,0.6855896770472895,0.525707434114788,6893,1734.0
156,16,0.5303726708074534,0.6938276397515528,0.5134544559568905,8669,1610.0
157,16,0.603544127866574,0.7835736622654621,0.5068437380296966,9787,1439.0
158,16,0.5480901690670006,0.7410770194113964,0.4882719658437595,3278,1597.0
159,16,0.5171509971509972,0.7271367521367521,0.4770433349347515,1694,1755.0
160,18,0.6205845771144278,0.8079394693200663,0.4481827319675815,1270,1608.0
161,18,0.5596089385474861,0.6851024208566108,0.4844524029873269,6223,1790.0
162,18,0.5131130614352091,0.635461481099065,0.4795327370041869,8470,1937.0
163,18,0.5707878090856814,0.6964411219730369,0.4909540982999001,9695,1739.0
164,18,0.5874240583232078,0.7172944511948157,0.4849733588136323,1793,1646.0
165,18,0.5086649874055416,0.6123145815841029,0.5030621381358897,9349,1985.0
166,18,0.5613800779076238,0.7369381067210784,0.4511531651594173,3984,1797.0
167,18,0.5852477477477478,0.696509009009009,0.5000518506062012,4467,1776.0
168,18,0.5529654461062403,0.6841728267721048,0.471355919297989,487,1939.0
169,18,0.5737522019964768,0.7062047367390879,0.4829231341705846,8452,1703.0
170,18,0.5251561612720045,0.6540160262477127,0.4838475523542941,2953,1761.0
171,18,0.5368223295759528,0.6864376453748434,0.4587136967661565,9391,1863.0
172,18,0.5579439252336449,0.6828538268890111,0.4904989767708197,9428,1819.0
173,18,0.5883086053412463,0.7032311242993735,0.4942760480448772,4973,1685.0
174,18,0.5927252378287633,0.7205745196791644,0.483909053530504,4087,1787.0
175,18,0.560531914893617,0.6718676122931442,0.4922660357358729,6893,1880.0
176,18,0.5087737843551797,0.6418839558374442,0.4773010280391726,8669,1892.0
177,18,0.6351827676240209,0.7881491151726138,0.4716122870069432,9787,1532.0
178,18,0.5450841933731667,0.6782847486269539,0.4739882885953219,3278,1841.0
179,18,0.5391304347826087,0.6847531518793448,0.4774350234791089,1694,1886.0
180,20,0.6383600917431193,0.7714162844036697,0.4377896399287027,1270,1744.0
181,20,0.5909774436090226,0.6993286788399571,0.4556680239804322,6223,1862.0
182,20,0.5473526473526473,0.6535464535464536,0.4559034780781402,8470,2002.0
183,20,0.6368055555555556,0.7480034722222222,0.4528636825448141,9695,1728.0
184,20,0.5884136437466161,0.6715213860314022,0.4664592800968911,1793,1847.0
185,20,0.5619817997977755,0.6269716885743175,0.4833775658373281,9349,1978.0
186,20,0.5719814241486069,0.7048245614035088,0.440565491257965,3984,1938.0
187,20,0.6101333333333333,0.7081066666666667,0.4526791833944535,4467,1875.0
188,20,0.6445283018867924,0.760566037735849,0.4513159078400042,487,1855.0
189,20,0.5995038588754135,0.7450661521499449,0.4353734508895982,8452,1814.0
190,20,0.5333161953727507,0.6477377892030848,0.4449629416676801,2953,1945.0
191,20,0.6199665365309537,0.7413552704963748,0.4475984788815747,9391,1793.0
192,20,0.5660453400503778,0.6781360201511335,0.4513955923521739,9428,1985.0
193,20,0.5762029288702929,0.6666317991631798,0.4617836090181518,4973,1912.0
194,20,0.5603965183752418,0.6639023210831722,0.4461073211484495,4087,2068.0
195,20,0.5777833001988072,0.6552435387673956,0.4725049156778563,6893,2012.0
196,20,0.5319327731092437,0.6381611468116658,0.4548665671129398,8669,2023.0
197,20,0.6065656565656566,0.7303591470258137,0.4464904610522377,9787,1782.0
198,20,0.58991462113127,0.6893810032017076,0.4591842831379183,3278,1874.0
199,20,0.5697168857431749,0.6787158746208292,0.4582992924327566,1694,1978.0
200,22,0.6003446578040375,0.6714113065664026,0.436623951108403,1270,2031.0
201,22,0.5751079136690647,0.646915195116634,0.4451035409064838,6223,2085.0
202,22,0.5458913336326897,0.6270971955749683,0.4396228752868775,8470,2227.0
203,22,0.6713810316139767,0.7274996218423839,0.4473446534998031,9695,1803.0
204,22,0.625131717597471,0.7184596225692117,0.4251331568990387,1793,1898.0
205,22,0.5974926253687315,0.6452802359882006,0.4524838587288471,9349,2034.0
206,22,0.5407935800267499,0.6265553438981882,0.4317502723952833,3984,2243.0
207,22,0.6155665024630541,0.6945364979847739,0.4324919860375801,4467,2030.0
208,22,0.614562647754137,0.7003653556845046,0.4303323972510989,487,2115.0
209,22,0.6171516079632465,0.692120284003898,0.4387013998123965,8452,1959.0
210,22,0.5719045251118846,0.6704262917589621,0.4234982122225491,2953,2011.0
211,22,0.5747883349012229,0.6614427435217651,0.4269662352107763,9391,2126.0
212,22,0.5746959775491114,0.6506718258355303,0.4358487973059297,9428,2138.0
213,22,0.5889376218323586,0.6392211589580011,0.4509238614864059,4973,2052.0
214,22,0.5627598407784167,0.646013429295163,0.4276089671443673,4087,2261.0
215,22,0.5991541353383458,0.6523838004101162,0.4515662704545634,6893,2128.0
216,22,0.550253106304648,0.6309877421244195,0.4323096489357376,8669,2173.0
217,22,0.6325484039769754,0.7227534370391514,0.4296401398127976,9787,1911.0
218,22,0.5785270205643233,0.6650363027694448,0.426157427303942,3278,2091.0
219,22,0.5599727396637891,0.6567262814423196,0.4352285868630438,1694,2201.0
220,24,0.6067965564114183,0.6588317474701707,0.4194739730577519,1270,2207.0
221,24,0.6005982512655315,0.6421230250038349,0.4269420662547831,6223,2173.0
222,24,0.5486162742668319,0.6145876359631007,0.4203046602900051,8470,2421.0
223,24,0.6503461918892186,0.6693249258160238,0.4453006320124191,9695,2022.0
224,24,0.6140668523676881,0.6786018260600433,0.4038520022289375,1793,2154.0
225,24,0.6529294935451837,0.6965408805031447,0.4242471107347721,9349,2014.0
226,24,0.5855458515283843,0.689919941775837,0.396261763232292,3984,2290.0
227,24,0.6494027711419016,0.6936215957955089,0.4277499932091007,4467,2093.0
228,24,0.5880714879467998,0.6559642560266001,0.4087860092878732,487,2406.0
229,24,0.6490918016691213,0.6896579937817051,0.4277841974549142,8452,2037.0
230,24,0.5754217966256271,0.6316499468004255,0.4193952362807567,2953,2193.0
231,24,0.5739093242087254,0.6483818078129455,0.3991593079256523,9391,2338.0
232,24,0.5938353148392778,0.656924262439454,0.4151760932822446,9428,2271.0
233,24,0.6322861285645239,0.6670895762848397,0.4247441426913989,4973,2069.0
234,24,0.5807643847123057,0.63409981800364,0.4181733956022916,4087,2381.0
235,24,0.6076855511638121,0.6280559215341823,0.4368854315129791,6893,2277.0
236,24,0.5698695652173913,0.6332789855072464,0.4167741008904209,8669,2300.0
237,24,0.6302303262955855,0.6994161868202174,0.4114261962719432,9787,2084.0
238,24,0.5861579414374446,0.6489574090505768,0.4102507675844284,3278,2254.0
239,24,0.5856519843000436,0.6689380723942433,0.4218867830373485,1694,2293.0
240,26,0.6139898562975487,0.6541387606476363,0.3965638253315739,1270,2366.0
241,26,0.6259325044404973,0.6641446918978002,0.3958404992308224,6223,2252.0
242,26,0.5733815842380378,0.6224212056540163,0.396633660309496,8470,2487.0
243,26,0.6107250107250107,0.6317856317856317,0.4054675526702219,9695,2331.0
244,26,0.6266228070175439,0.6786268556005398,0.3862325391091413,1793,2280.0
245,26,0.627846425419241,0.6395715934550886,0.4129454665439765,9349,2266.0
246,26,0.5942023026315789,0.683340713562753,0.3764530316267483,3984,2432.0
247,26,0.6263877028181042,0.6973494055048282,0.3819579165308197,4467,2342.0
248,26,0.6150102249488753,0.7058360862041844,0.3705887334320659,487,2445.0
249,26,0.6661873840445269,0.6873483659197945,0.4020518699891537,8452,2156.0
250,26,0.5750312109862672,0.6348154550401742,0.3924749523403663,2953,2403.0
251,26,0.5908646003262643,0.6585362027857949,0.3758181748046251,9391,2452.0
252,26,0.6042597187758477,0.6569956098492078,0.389902774242965,9428,2418.0
253,26,0.6451861943687557,0.6681163976804303,0.4038582640940578,4973,2202.0
254,26,0.5928769291650178,0.650649904112508,0.3880018946243186,4087,2527.0
255,26,0.6188375927452596,0.6290189612530915,0.4261347120837774,6893,2426.0
256,26,0.5859225322782174,0.6246435779963476,0.4040174408980299,8669,2401.0
257,26,0.6544211485870556,0.6933419816282168,0.4012907755660947,9787,2194.0
258,26,0.6027356902356902,0.6512237762237763,0.3941405955161278,3278,2376.0
259,26,0.5757154213036566,0.6553136847254494,0.4004694852765015,1694,2516.0
260,28,0.6688955996548749,0.7094632071983237,0.3675302777170325,1270,2318.0
261,28,0.6822033898305084,0.6947878170001275,0.3904658371767242,6223,2242.0
262,28,0.6380674718867139,0.66989944665913,0.3863744991657408,8470,2401.0
263,28,0.6305737704918032,0.6394320843091336,0.3886398323195256,9695,2440.0
264,28,0.6502527379949452,0.6809483692381755,0.3703251182262383,1793,2374.0
265,28,0.6217057396928052,0.6337914308811641,0.3876619327151931,9349,2474.0
266,28,0.6016367887763056,0.6675342389488921,0.3717252607863471,3984,2566.0
267,28,0.6367974120501415,0.6926087458841199,0.3649132208670355,4467,2473.0
268,28,0.5969530102790014,0.6586296412838263,0.3612860346068406,487,2724.0
269,28,0.6681090437040242,0.674754280768993,0.3854678322039536,8452,2311.0
270,28,0.5991146881287727,0.619244035642426,0.3833403536618402,2953,2485.0
271,28,0.6524247491638796,0.7197802197802198,0.3516236550233153,9391,2392.0
272,28,0.6146541617819461,0.6634846201083012,0.3600999613478733,9428,2559.0
273,28,0.6226758286176233,0.6218818570273703,0.3875295925019124,4973,2474.0
274,28,0.6126279863481229,0.651755241345685,0.3710361070929971,4087,2637.0
275,28,0.6363815530153725,0.636944647784222,0.3957931330531606,6893,2537.0
276,28,0.6101769911504425,0.6329301229743708,0.3848236860938616,8669,2486.0
277,28,0.6955217196596507,0.7117107030900134,0.3885397839269397,9787,2233.0
278,28,0.6263369521511862,0.6587397323223619,0.3715369225336454,3278,2487.0
279,28,0.6049320388349515,0.6530513176144245,0.3815063894793131,1694,2575.0
280,30,0.640977298961139,0.6689111196614083,0.3492944137797205,1270,2599.0
281,30,0.6975350616234594,0.6957501062473438,0.3748235774135967,6223,2353.0
282,30,0.5982809070958303,0.6171665447451841,0.3650207311757591,8470,2734.0
283,30,0.6515822784810127,0.6311577004219409,0.3801007479364403,9695,2528.0
284,30,0.6642312324367723,0.6557875016726883,0.3674543942501088,1793,2491.0
285,30,0.6488689547581904,0.6514690587623505,0.3693909119454376,9349,2564.0
286,30,0.6476898981989037,0.6755416340381101,0.3638631861665963,3984,2554.0
287,30,0.6515842349304483,0.6888845955692942,0.3570558653099978,4467,2588.0
288,30,0.6151858407079647,0.6555398230088496,0.354327525276974,487,2825.0
289,30,0.6678957915831664,0.6522378089512357,0.3741790348624695,8452,2495.0
290,30,0.6276587456174523,0.6368393715101934,0.3732588105941954,2953,2567.0
291,30,0.6291635267520723,0.6760864104496357,0.3406325774365575,9391,2654.0
292,30,0.6432027649769586,0.6549923195084485,0.3645298679922897,9428,2604.0
293,30,0.6396831530139103,0.6325605358062854,0.3716311432026703,4973,2588.0
294,30,0.6324532453245325,0.6646864686468646,0.3509511630056481,4087,2727.0
295,30,0.6172351885098744,0.6172950329144226,0.3845056535094879,6893,2785.0
296,30,0.6090465465465466,0.6286911911911912,0.3712597387854636,8669,2664.0
297,30,0.6855785123966942,0.6964049586776859,0.366394543236095,9787,2420.0
298,30,0.6230682670667667,0.6434233558389597,0.3565575175056528,3278,2666.0
299,30,0.6249344814676151,0.6410458005740671,0.3760140080487263,1694,2671.0
300,32,0.6708803611738149,0.6729801542513167,0.3464342969659069,1270,2658.0
301,32,0.6859436178543462,0.677613547376664,0.3593385716457722,6223,2554.0
302,32,0.6029268292682927,0.609375,0.3522652439661235,8470,2870.0
303,32,0.6616541353383458,0.6482260338345864,0.357278179749126,9695,2660.0
304,32,0.6823529411764706,0.6668077592879257,0.3521285921366748,1793,2584.0
305,32,0.6579570688378978,0.6516237971872687,0.3544268344714985,9349,2702.0
306,32,0.6016809605488851,0.6152658662092625,0.351293306958869,3984,2915.0
307,32,0.655887714181553,0.6898810608822458,0.3421965575298605,4467,2743.0
308,32,0.6155865736124958,0.6300058158856763,0.3484050583798492,487,3009.0
309,32,0.6858136838036336,0.6652130846540394,0.3555868081549871,8452,2587.0
310,32,0.6429532710280375,0.632535046728972,0.3635570829623047,2953,2675.0
311,32,0.6287384833451453,0.6305922218284904,0.3521750458245086,9391,2822.0
312,32,0.6644023756495917,0.6554032108389013,0.355648330776933,9428,2694.0
313,32,0.6504270330486446,0.6279242480505013,0.3503491750188435,4973,2693.0
314,32,0.6896357491550883,0.7203459444235825,0.3307609645261909,4087,2663.0
315,32,0.5948253557567917,0.6034524579560155,0.3599377502964734,6893,3092.0
316,32,0.6496271439224459,0.6326435495898584,0.3612012245669049,8669,2682.0
317,32,0.7057608263806119,0.7057633094954311,0.3510596344734245,9787,2517.0
318,32,0.6320499108734403,0.6465463458110517,0.3415992047353779,3278,2805.0
319,32,0.6321643641516117,0.6540692525681898,0.3540320497399749,1694,2823.0
320,34,0.6538619979402678,0.629763130792997,0.340419172011393,1270,2913.0
321,34,0.6308658743633277,0.6317587136722261,0.3370847926980675,6223,2945.0
322,34,0.6108521970705726,0.6059567635309783,0.341427960154875,8470,3004.0
323,34,0.6699892047499101,0.6313316258493322,0.3528524576592674,9695,2779.0
324,34,0.683969465648855,0.6649346761605406,0.3365801125291707,1793,2751.0
325,34,0.6840144665461121,0.6660142538027869,0.3374435969584232,9349,2765.0
326,34,0.6135637430714053,0.6165825965208385,0.340388265641885,3984,3067.0
327,34,0.661142061281337,0.6659224971325578,0.3413443645955302,4467,2872.0
328,34,0.6229398663697105,0.627931350714005,0.3304373324085077,487,3143.0
329,34,0.7049382716049383,0.6534627318941044,0.3504855548451702,8452,2673.0
330,34,0.6365229582895198,0.6252654584441558,0.346869657658698,2953,2853.0
331,34,0.6389227642276423,0.6420173760561135,0.3322489918568411,9391,2952.0
332,34,0.6611842105263158,0.6384226820922275,0.3449781894841629,9428,2888.0
333,34,0.6492693110647182,0.6301322199025748,0.336573853836861,4973,2874.0
334,34,0.6418612298585992,0.6524749985492388,0.3250567567049817,4087,3041.0
335,34,0.614569536423841,0.6222661249930436,0.3355058797232734,6893,3171.0
336,34,0.6778506375227686,0.6436729883210115,0.3524294937455656,8669,2745.0
337,34,0.7003709198813056,0.6807798045034038,0.3389420017611225,9787,2696.0
338,34,0.6471240471240471,0.6292344380579675,0.3416280554354716,3278,2886.0
339,34,0.6561373092926491,0.678102308884719,0.3329138467966823,1694,2884.0
340,36,0.6667661691542288,0.6387046250230329,0.3272112793644476,1270,3015.0
341,36,0.6403320312499999,0.6219798900462963,0.3323313625026088,6223,3072.0
342,36,0.6298739088263822,0.6043934332004167,0.3296572590795661,8470,3093.0
343,36,0.670414402173913,0.6216126962560387,0.3412678181738254,9695,2944.0
344,36,0.7047349823321555,0.6680800942285041,0.3248014952854609,1793,2830.0
345,36,0.691439420089748,0.6593123154220841,0.3305370035728127,9349,2897.0
346,36,0.6545099316183653,0.6529089330294149,0.3244473112683062,3984,3071.0
347,36,0.6542744841139863,0.6462131964916111,0.3283707960602975,4467,3053.0
348,36,0.630611620795107,0.6265290519877675,0.3194270422755285,487,3270.0
349,36,0.7130465949820789,0.6397152528872959,0.347755657754334,8452,2790.0
350,36,0.6534036759700477,0.627855305952651,0.3322806151842257,2953,2938.0
351,36,0.6454898157129001,0.6226874303983906,0.3328257207796386,9391,3093.0
352,36,0.6581937602627258,0.6211184090494436,0.3368141817214508,9428,3045.0
353,36,0.6589196398799599,0.6308213849060798,0.3216769819112635,4973,2999.0
354,36,0.6349030470914128,0.6393591190451763,0.3175721699581679,4087,3249.0
355,36,0.634533702677747,0.6370250675421497,0.323702088632949,6893,3249.0
356,36,0.658611481975968,0.6429869455570391,0.3285923963328953,8669,2996.0
357,36,0.6830601092896175,0.6606898907103825,0.332100561234846,9787,2928.0
358,36,0.6454278249510124,0.6215164380579142,0.3247440373569927,3278,3062.0
359,36,0.6762643290627107,0.676416048550236,0.3256319850121111,1694,2966.0
360,38,0.6701577287066246,0.6300846754109248,0.3161353963405741,1270,3170.0
